,Item_Identifier,Outlet_Identifier,item_outlet_sales
3190,NCP43,OUT013,
3191,FDO33,OUT045,
3192,FDW04,OUT018,
3193,NCC31,OUT046,
3194,FDK22,OUT049,
3195,FDJ50,OUT017,
3196,FDV13,OUT017,
3197,DRL60,OUT017,
3198,FDW03,OUT017,
3199,FDY27,OUT035,
3200,FDB39,OUT027,
3201,FDU59,OUT045,
3202,FDZ57,OUT049,
3203,FDO21,OUT049,
3204,FDS43,OUT018,
3205,FDU28,OUT010,
3206,FDC51,OUT010,
3207,FDW16,OUT010,
3208,FDP32,OUT010,
3209,FDB60,OUT019,
3210,NCQ30,OUT046,
3211,FDD26,OUT049,
3212,FDI44,OUT045,
3213,DRH23,OUT046,
3214,FDO44,OUT046,
3215,FDG04,OUT046,
3216,FDM32,OUT027,
3217,FDM09,OUT013,
3218,FDZ47,OUT013,
3219,FDM40,OUT027,
3220,FDY48,OUT017,
3221,NCM30,OUT045,
3222,FDX36,OUT010,
3223,DRF03,OUT017,
3224,FDN51,OUT049,
3225,FDM57,OUT049,
3226,FDB35,OUT049,
3227,FDY13,OUT027,
3228,FDA37,OUT017,
3229,NCX53,OUT017,
3230,FDD59,OUT018,
3231,FDX10,OUT019,
3232,FDC03,OUT018,
3233,FDW43,OUT035,
3234,FDW10,OUT046,
3235,FDY14,OUT027,
3236,FDV43,OUT045,
3237,FDO40,OUT013,
3238,FDP46,OUT027,
3239,NCE43,OUT019,
3240,FDD05,OUT035,
3241,FDJ60,OUT010,
3242,DRE27,OUT018,
3243,FDO11,OUT035,
3244,DRG11,OUT027,
3245,FDK33,OUT010,
3246,DRM23,OUT045,
3247,FDJ02,OUT027,
3248,NCZ05,OUT045,
3249,NCL30,OUT013,
3250,FDZ19,OUT018,
3251,FDM45,OUT049,
3252,FDO36,OUT046,
3253,NCK31,OUT045,
3254,DRJ37,OUT045,
3255,FDP24,OUT018,
3256,FDF46,OUT013,
3257,FDX46,OUT019,
3258,NCL18,OUT045,
3259,FDJ26,OUT013,
3260,FDJ07,OUT045,
3261,FDY15,OUT013,
3262,DRG01,OUT045,
3263,FDF58,OUT045,
3264,FDZ14,OUT019,
3265,FDP31,OUT049,
3266,FDH45,OUT013,
3267,FDA09,OUT010,
3268,FDW31,OUT035,
3269,FDA57,OUT046,
3270,NCE55,OUT035,
3271,FDC17,OUT019,
3272,FDC59,OUT013,
3273,FDA22,OUT013,
3274,FDK52,OUT035,
3275,NCM26,OUT046,
3276,NCT53,OUT035,
3277,FDW45,OUT018,
3278,NCI18,OUT035,
3279,FDE38,OUT018,
3280,FDF08,OUT019,
3281,FDY58,OUT010,
3282,FDF58,OUT019,
3283,FDX39,OUT017,
3284,FDB44,OUT049,
3285,FDF28,OUT013,
3286,FDE39,OUT013,
3287,FDT37,OUT018,
3288,FDZ45,OUT017,
3289,FDO40,OUT035,
3290,FDM57,OUT027,
3291,DRG36,OUT017,
3292,FDY36,OUT010,
3293,DRL60,OUT027,
3294,FDS25,OUT019,
3295,DRF49,OUT027,
3296,FDP16,OUT045,
3297,FDS60,OUT049,
3298,FDU15,OUT027,
3299,FDK43,OUT046,
3300,FDN25,OUT046,
3301,FDE53,OUT049,
3302,FDB22,OUT013,
3303,FDE39,OUT017,
3304,FDX35,OUT035,
3305,NCG54,OUT049,
3306,FDH27,OUT035,
3307,NCK42,OUT013,
3308,FDS25,OUT049,
3309,FDI10,OUT018,
3310,FDU35,OUT035,
3311,FDI04,OUT017,
3312,DRK23,OUT035,
3313,FDB53,OUT019,
3314,FDY02,OUT049,
3315,FDM60,OUT035,
3316,NCJ31,OUT010,
3317,DRP35,OUT017,
3318,NCQ30,OUT018,
3319,DRL11,OUT010,
3320,FDU01,OUT013,
3321,FDR39,OUT035,
3322,FDO08,OUT046,
3323,FDC02,OUT045,
3324,NCZ29,OUT035,
3325,FDF29,OUT010,
3326,FDZ23,OUT017,
3327,NCU53,OUT018,
3328,NCW30,OUT013,
3329,NCM26,OUT027,
3330,FDV50,OUT027,
3331,FDW15,OUT049,
3332,FDI35,OUT027,
3333,FDO11,OUT017,
3334,FDN48,OUT046,
3335,NCA17,OUT049,
3336,NCN54,OUT013,
3337,FDP22,OUT013,
3338,NCB54,OUT035,
3339,FDD08,OUT045,
3340,DRM48,OUT010,
3341,FDG41,OUT027,
3342,FDE44,OUT027,
3343,FDE26,OUT035,
3344,NCS38,OUT013,
3345,NCJ54,OUT018,
3346,FDI40,OUT019,
3347,FDN45,OUT018,
3348,FDU43,OUT046,
3349,FDI04,OUT010,
3350,NCC07,OUT018,
3351,NCC07,OUT019,
3352,NCD18,OUT045,
3353,FDU55,OUT035,
3354,FDX59,OUT035,
3355,FDR52,OUT049,
3356,NCP17,OUT013,
3357,FDQ32,OUT045,
3358,NCT17,OUT049,
3359,FDO10,OUT049,
3360,FDE32,OUT049,
3361,FDN44,OUT045,
3362,FDH02,OUT035,
3363,FDK60,OUT013,
3364,FDS24,OUT019,
3365,FDL03,OUT010,
3366,FDB46,OUT027,
3367,FDO48,OUT049,
3368,FDZ39,OUT049,
3369,FDT02,OUT027,
3370,FDC50,OUT013,
3371,FDP39,OUT035,
3372,DRG15,OUT018,
3373,FDP10,OUT018,
3374,FDF53,OUT027,
3375,FDN34,OUT045,
3376,FDK02,OUT045,
3377,FDC23,OUT045,
3378,FDJ10,OUT019,
3379,FDE53,OUT035,
3380,FDR25,OUT035,
3381,FDW50,OUT046,
3382,FDS09,OUT049,
3383,FDW49,OUT010,
3384,FDU51,OUT046,
3385,FDF28,OUT018,
3386,NCY30,OUT018,
3387,FDD44,OUT045,
3388,FDX09,OUT017,
3389,NCF30,OUT013,
3390,FDZ50,OUT019,
3391,FDW37,OUT013,
3392,FDD11,OUT049,
3393,DRH39,OUT018,
3394,FDA36,OUT049,
3395,NCG43,OUT049,
3396,FDF02,OUT035,
3397,FDP57,OUT027,
3398,NCE42,OUT017,
3399,NCR38,OUT027,
3400,FDP03,OUT019,
3401,FDO51,OUT035,
3402,NCQ42,OUT046,
3403,NCM41,OUT046,
3404,FDH48,OUT027,
3405,DRF60,OUT046,
3406,FDJ27,OUT035,
3407,FDQ14,OUT013,
3408,FDN27,OUT017,
3409,NCQ02,OUT046,
3410,FDJ33,OUT049,
3411,FDP07,OUT027,
3412,DRE01,OUT049,
3413,FDU36,OUT045,
3414,FDL28,OUT017,
3415,NCX53,OUT046,
3416,FDZ39,OUT013,
3417,NCP42,OUT013,
3418,FDJ14,OUT035,
3419,FDK04,OUT049,
3420,NCC19,OUT017,
3421,FDS09,OUT018,
3422,FDZ02,OUT046,
3423,FDD35,OUT018,
3424,NCY42,OUT017,
3425,FDB05,OUT045,
3426,FDF20,OUT035,
3427,NCO41,OUT018,
3428,FDC40,OUT027,
3429,FDV58,OUT045,
3430,FDZ57,OUT045,
3431,DRM35,OUT046,
3432,DRN36,OUT018,
3433,FDQ13,OUT046,
3434,DRO35,OUT010,
3435,NCD43,OUT035,
3436,FDA51,OUT018,
3437,NCX17,OUT027,
3438,NCZ17,OUT049,
3439,FDR11,OUT027,
3440,FDW34,OUT049,
3441,FDN50,OUT017,
3442,FDS09,OUT046,
3443,FDS48,OUT018,
3444,FDL44,OUT049,
3445,DRF48,OUT018,
3446,FDA14,OUT018,
3447,NCD30,OUT049,
3448,FDI16,OUT017,
3449,NCG06,OUT035,
3450,DRZ24,OUT035,
3451,NCS17,OUT045,
3452,FDB37,OUT045,
3453,FDE10,OUT035,
3454,FDC57,OUT045,
3455,FDM12,OUT018,
3456,FDE24,OUT049,
3457,FDW22,OUT045,
3458,DRD01,OUT027,
3459,NCZ18,OUT027,
3460,FDN49,OUT045,
3461,FDR22,OUT035,
3462,FDV08,OUT019,
3463,FDY39,OUT046,
3464,FDV36,OUT049,
3465,FDO60,OUT045,
3466,FDU04,OUT027,
3467,FDR20,OUT027,
3468,FDW19,OUT019,
3469,FDU40,OUT049,
3470,FDK15,OUT045,
3471,DRF15,OUT035,
3472,FDQ25,OUT017,
3473,FDI48,OUT019,
3474,FDS49,OUT046,
3475,FDV22,OUT046,
3476,NCV42,OUT046,
3477,FDX26,OUT046,
3478,FDI33,OUT018,
3479,FDZ14,OUT049,
3480,FDG10,OUT013,
3481,FDM38,OUT018,
3482,FDG26,OUT027,
3483,FDH46,OUT035,
3484,FDN13,OUT018,
3485,FDU57,OUT035,
3486,NCI06,OUT046,
3487,FDM38,OUT045,
3488,NCG42,OUT010,
3489,FDL39,OUT045,
3490,FDT31,OUT019,
3491,FDV59,OUT013,
3492,FDB49,OUT035,
3493,FDD58,OUT049,
3494,DRN59,OUT046,
3495,FDX48,OUT049,
3496,FDQ11,OUT049,
3497,FDY12,OUT049,
3498,FDQ11,OUT045,
3499,DRI11,OUT017,
3500,FDY32,OUT027,
3501,FDS51,OUT045,
3502,FDR19,OUT010,
3503,DRB13,OUT018,
3504,FDS21,OUT035,
3505,FDQ40,OUT045,
3506,NCE55,OUT013,
3507,FDX43,OUT027,
3508,FDS12,OUT049,
3509,DRK01,OUT027,
3510,FDN25,OUT017,
3511,FDB60,OUT046,
3512,FDQ13,OUT017,
3513,DRK13,OUT045,
3514,DRF25,OUT018,
3515,NCD42,OUT019,
3516,FDW25,OUT045,
3517,NCV29,OUT027,
3518,NCK42,OUT035,
3519,DRJ13,OUT027,
3520,DRD15,OUT017,
3521,FDM27,OUT045,
3522,FDZ50,OUT018,
3523,FDC04,OUT046,
3524,FDF50,OUT049,
3525,FDP15,OUT045,
3526,FDK46,OUT035,
3527,FDZ56,OUT018,
3528,FDY60,OUT049,
3529,FDB10,OUT035,
3530,FDR57,OUT045,
3531,FDU58,OUT049,
3532,FDH02,OUT046,
3533,FDP48,OUT013,
3534,FDI46,OUT035,
3535,FDW56,OUT013,
3536,NCM19,OUT010,
3537,FDS50,OUT027,
3538,FDK24,OUT013,
3539,FDO36,OUT017,
3540,FDK45,OUT027,
3541,NCL05,OUT045,
3542,FDL32,OUT018,
3543,FDA28,OUT049,
3544,FDY36,OUT018,
3545,FDP32,OUT018,
3546,FDL50,OUT046,
3547,DRC24,OUT049,
3548,NCS18,OUT017,
3549,FDD16,OUT017,
3550,NCV18,OUT013,
3551,FDX07,OUT046,
3552,NCZ05,OUT027,
3553,NCI31,OUT013,
3554,FDK14,OUT049,
3555,NCR06,OUT045,
3556,NCF54,OUT049,
3557,DRG23,OUT010,
3558,FDD53,OUT046,
3559,NCM31,OUT027,
3560,FDT16,OUT017,
3561,FDR40,OUT035,
3562,DRG25,OUT017,
3563,FDT10,OUT035,
3564,FDY32,OUT013,
3565,FDN50,OUT035,
3566,FDZ35,OUT019,
3567,NCP54,OUT045,
3568,NCD07,OUT035,
3569,FDS02,OUT018,
3570,DRN59,OUT018,
3571,DRB24,OUT013,
3572,FDP37,OUT027,
3573,DRB01,OUT018,
3574,FDR47,OUT046,
3575,NCM31,OUT010,
3576,NCF06,OUT027,
3577,NCV17,OUT027,
3578,FDS10,OUT049,
3579,FDN52,OUT035,
3580,FDZ48,OUT013,
3581,FDJ48,OUT049,
3582,DRB13,OUT027,
3583,FDV59,OUT017,
3584,FDL32,OUT035,
3585,FDZ12,OUT035,
3586,NCR06,OUT027,
3587,FDP51,OUT017,
3588,FDY22,OUT013,
3589,FDZ38,OUT049,
3590,NCO54,OUT035,
3591,FDR23,OUT035,
3592,FDM38,OUT049,
3593,FDS25,OUT013,
3594,FDZ22,OUT013,
3595,FDZ20,OUT019,
3596,FDD45,OUT010,
3597,FDN03,OUT049,
3598,NCW30,OUT046,
3599,FDY24,OUT027,
3600,FDJ26,OUT019,
3601,FDM15,OUT049,
3602,NCW54,OUT027,
3603,FDA23,OUT045,
3604,FDA39,OUT019,
3605,FDZ12,OUT017,
3606,NCB42,OUT046,
3607,FDL16,OUT046,
3608,FDO24,OUT019,
3609,NCP42,OUT046,
3610,FDR19,OUT018,
3611,DRL01,OUT045,
3612,FDV37,OUT046,
3613,FDI41,OUT010,
3614,FDF58,OUT049,
3615,NCF43,OUT018,
3616,FDN02,OUT049,
3617,NCP41,OUT035,
3618,NCY17,OUT027,
3619,FDL58,OUT027,
3620,NCA30,OUT027,
3621,FDE46,OUT018,
3622,FDY38,OUT035,
3623,NCH29,OUT027,
3624,FDO20,OUT045,
3625,FDP44,OUT018,
3626,FDM02,OUT027,
3627,FDJ14,OUT027,
3628,FDH04,OUT010,
3629,DRK23,OUT046,
3630,NCW05,OUT046,
3631,FDF12,OUT049,
3632,FDL51,OUT019,
3633,FDN03,OUT018,
3634,DRJ37,OUT049,
3635,FDM12,OUT019,
3636,FDA16,OUT045,
3637,NCB07,OUT017,
3638,NCI17,OUT019,
3639,FDR51,OUT046,
3640,FDJ55,OUT045,
3641,NCZ17,OUT013,
3642,FDU25,OUT013,
3643,NCG18,OUT045,
3644,DRM11,OUT017,
3645,FDH16,OUT035,
3646,FDZ04,OUT018,
3647,NCX53,OUT035,
3648,FDX38,OUT027,
3649,FDX09,OUT046,
3650,NCW05,OUT018,
3651,NCS41,OUT017,
3652,FDI26,OUT046,
3653,NCZ41,OUT027,
3654,NCK06,OUT046,
3655,FDX23,OUT027,
3656,NCA42,OUT046,
3657,FDC20,OUT049,
3658,DRC49,OUT018,
3659,FDX01,OUT013,
3660,FDC08,OUT045,
3661,FDC02,OUT017,
3662,FDK10,OUT045,
3663,DRC24,OUT013,
3664,FDW16,OUT019,
3665,NCU06,OUT018,
3666,DRA59,OUT045,
3667,FDR24,OUT019,
3668,DRL35,OUT018,
3669,FDA49,OUT013,
3670,NCC55,OUT046,
3671,DRD24,OUT019,
3672,NCE55,OUT049,
3673,FDT33,OUT045,
3674,NCT53,OUT013,
3675,FDS26,OUT046,
3676,FDL22,OUT018,
3677,FDP44,OUT017,
3678,FDC52,OUT018,
3679,FDI53,OUT010,
3680,FDZ23,OUT046,
3681,NCT18,OUT013,
3682,FDR13,OUT046,
3683,FDB09,OUT010,
3684,FDZ60,OUT013,
3685,FDB11,OUT046,
3686,FDC10,OUT018,
3687,FDW56,OUT035,
3688,FDK14,OUT027,
3689,DRE27,OUT027,
3690,FDA38,OUT017,
3691,FDT11,OUT045,
3692,FDP15,OUT035,
3693,FDV27,OUT035,
3694,FDS36,OUT027,
3695,FDY40,OUT027,
3696,NCF19,OUT049,
3697,FDF53,OUT045,
3698,FDS14,OUT027,
3699,FDE56,OUT046,
3700,FDZ19,OUT035,
3701,FDZ46,OUT013,
3702,FDR16,OUT046,
3703,FDG29,OUT018,
3704,NCE30,OUT017,
3705,FDZ40,OUT046,
3706,FDG58,OUT018,
3707,DRH03,OUT013,
3708,FDZ47,OUT045,
3709,FDV04,OUT018,
3710,FDZ10,OUT018,
3711,FDG46,OUT017,
3712,NCF07,OUT045,
3713,FDY44,OUT035,
3714,FDB21,OUT013,
3715,FDS20,OUT035,
3716,FDS49,OUT049,
3717,FDX55,OUT027,
3718,NCQ02,OUT018,
3719,FDR25,OUT013,
3720,DRG39,OUT045,
3721,FDB46,OUT046,
3722,NCC30,OUT018,
3723,FDE58,OUT035,
3724,FDC05,OUT019,
3725,FDY15,OUT046,
3726,FDG14,OUT046,
3727,FDL08,OUT049,
3728,FDQ47,OUT013,
3729,FDN12,OUT035,
3730,FDW10,OUT013,
3731,FDD02,OUT035,
3732,FDX35,OUT010,
3733,FDT35,OUT046,
3734,DRN47,OUT019,
3735,FDB11,OUT010,
3736,FDN20,OUT045,
3737,FDB59,OUT035,
3738,FDJ58,OUT045,
3739,FDU60,OUT046,
3740,FDS03,OUT049,
3741,FDU40,OUT019,
3742,DRH15,OUT049,
3743,FDD04,OUT027,
3744,FDQ01,OUT046,
3745,FDF28,OUT035,
3746,FDD22,OUT010,
3747,FDY19,OUT046,
3748,FDN33,OUT035,
3749,FDV36,OUT035,
3750,FDW01,OUT010,
3751,FDJ28,OUT049,
3752,FDB17,OUT035,
3753,FDM40,OUT049,
3754,FDV46,OUT045,
3755,FDQ44,OUT049,
3756,NCD42,OUT046,
3757,DRH37,OUT046,
3758,FDR10,OUT018,
3759,NCD06,OUT027,
3760,FDI53,OUT046,
3761,FDG16,OUT035,
3762,DRB25,OUT046,
3763,FDY09,OUT046,
3764,FDX48,OUT045,
3765,FDC03,OUT010,
3766,FDT47,OUT035,
3767,FDW44,OUT027,
3768,FDT24,OUT017,
3769,FDT12,OUT019,
3770,NCS38,OUT035,
3771,FDO39,OUT035,
3772,FDA13,OUT046,
3773,FDO48,OUT035,
3774,DRJ01,OUT017,
3775,FDD53,OUT018,
3776,NCT05,OUT049,
3777,FDQ51,OUT045,
3778,FDU60,OUT013,
3779,FDC59,OUT046,
3780,FDP36,OUT035,
3781,NCM19,OUT017,
3782,FDL16,OUT035,
3783,FDE50,OUT018,
3784,NCR18,OUT013,
3785,NCD30,OUT035,
3786,FDH31,OUT013,
3787,FDD56,OUT019,
3788,FDC47,OUT049,
3789,FDZ21,OUT045,
3790,FDM01,OUT049,
3791,FDF24,OUT013,
3792,FDW23,OUT017,
3793,FDY52,OUT018,
3794,DRH37,OUT027,
3795,DRO47,OUT027,
3796,FDR25,OUT049,
3797,FDQ24,OUT027,
3798,DRJ51,OUT018,
3799,NCU06,OUT035,
3800,NCV18,OUT018,
3801,NCC06,OUT027,
3802,FDZ01,OUT018,
3803,FDT14,OUT017,
3804,FDD11,OUT019,
3805,FDN09,OUT017,
3806,NCO18,OUT010,
3807,FDZ50,OUT045,
3808,FDS44,OUT013,
3809,FDI36,OUT045,
3810,FDA26,OUT010,
3811,NCY53,OUT049,
3812,FDF32,OUT049,
3813,FDF59,OUT010,
3814,FDB20,OUT046,
3815,DRH11,OUT035,
3816,FDT03,OUT049,
3817,NCH06,OUT035,
3818,FDR55,OUT049,
3819,FDI10,OUT035,
3820,FDZ12,OUT045,
3821,FDM12,OUT049,
3822,DRB25,OUT045,
3823,NCS41,OUT013,
3824,NCT53,OUT049,
3825,NCD55,OUT013,
3826,FDY08,OUT049,
3827,NCP55,OUT049,
3828,FDA33,OUT013,
3829,FDQ33,OUT013,
3830,FDE45,OUT027,
3831,FDT26,OUT013,
3832,NCV53,OUT049,
3833,FDK60,OUT027,
3834,NCJ29,OUT046,
3835,FDI15,OUT045,
3836,FDX21,OUT013,
3837,FDV49,OUT019,
3838,DRO59,OUT046,
3839,FDZ14,OUT045,
3840,FDP32,OUT027,
3841,FDC33,OUT017,
3842,FDT14,OUT010,
3843,NCN54,OUT027,
3844,FDR57,OUT027,
3845,DRK12,OUT046,
3846,FDX52,OUT049,
3847,FDX08,OUT010,
3848,FDP10,OUT010,
3849,NCP50,OUT045,
3850,NCL06,OUT013,
3851,FDP25,OUT013,
3852,FDE53,OUT013,
3853,FDL27,OUT017,
3854,FDC35,OUT049,
3855,DRJ47,OUT010,
3856,FDD16,OUT018,
3857,NCN42,OUT049,
3858,FDC38,OUT027,
3859,NCO07,OUT045,
3860,FDQ20,OUT049,
3861,FDI32,OUT046,
3862,FDN20,OUT010,
3863,DRJ51,OUT027,
3864,FDU08,OUT045,
3865,DRN37,OUT019,
3866,FDD05,OUT010,
3867,FDW15,OUT046,
3868,FDI52,OUT046,
3869,DRM11,OUT049,
3870,NCO06,OUT045,
3871,FDU38,OUT049,
3872,FDU59,OUT018,
3873,FDJ10,OUT046,
3874,FDM13,OUT049,
3875,NCJ30,OUT019,
3876,FDM45,OUT018,
3877,FDP36,OUT045,
3878,NCD30,OUT010,
3879,FDN48,OUT017,
3880,FDY32,OUT049,
3881,FDU47,OUT046,
3882,FDF17,OUT019,
3883,FDP34,OUT017,
3884,FDA47,OUT049,
3885,DRD27,OUT027,
3886,FDW38,OUT045,
3887,FDZ15,OUT019,
3888,FDZ03,OUT027,
3889,NCN19,OUT049,
3890,FDG02,OUT035,
3891,FDS31,OUT035,
3892,FDW43,OUT019,
3893,FDZ47,OUT010,
3894,FDO57,OUT017,
3895,NCL07,OUT013,
3896,NCV42,OUT013,
3897,FDP40,OUT017,
3898,FDP48,OUT019,
3899,FDH21,OUT017,
3900,NCP02,OUT049,
3901,FDK24,OUT049,
3902,FDC41,OUT045,
3903,FDF08,OUT017,
3904,FDO49,OUT017,
3905,FDS56,OUT027,
3906,FDX46,OUT018,
3907,FDQ07,OUT013,
3908,FDC32,OUT010,
3909,FDT21,OUT019,
3910,FDG58,OUT045,
3911,FDW14,OUT049,
3912,DRA12,OUT027,
3913,FDV27,OUT013,
3914,DRD25,OUT013,
3915,DRF48,OUT027,
3916,FDX24,OUT017,
3917,DRJ51,OUT046,
3918,FDE45,OUT045,
3919,FDE14,OUT046,
3920,FDG53,OUT045,
3921,FDT08,OUT046,
3922,DRC27,OUT027,
3923,FDG20,OUT035,
3924,FDC21,OUT046,
3925,FDV31,OUT018,
3926,FDB58,OUT045,
3927,FDV23,OUT046,
3928,FDA25,OUT019,
3929,FDC15,OUT046,
3930,FDU47,OUT049,
3931,FDE23,OUT013,
3932,FDS08,OUT013,
3933,FDW03,OUT027,
3934,FDJ60,OUT018,
3935,FDM34,OUT017,
3936,FDW33,OUT013,
3937,FDZ40,OUT013,
3938,FDE33,OUT018,
3939,NCC06,OUT010,
3940,FDU11,OUT046,
3941,FDL44,OUT017,
3942,NCZ29,OUT017,
3943,FDG28,OUT010,
3944,FDL12,OUT018,
3945,FDD52,OUT017,
3946,FDO15,OUT013,
3947,NCN29,OUT027,
3948,FDW36,OUT013,
3949,FDB21,OUT046,
3950,FDZ28,OUT013,
3951,FDY10,OUT035,
3952,DRG39,OUT017,
3953,FDN28,OUT013,
3954,FDV15,OUT035,
3955,DRI13,OUT035,
3956,FDH20,OUT046,
3957,FDY51,OUT013,
3958,FDE16,OUT013,
3959,FDX40,OUT018,
3960,FDC48,OUT018,
3961,FDS14,OUT046,
3962,FDX56,OUT017,
3963,FDI10,OUT046,
3964,FDI14,OUT013,
3965,DRM48,OUT013,
3966,NCH07,OUT027,
3967,FDY26,OUT013,
3968,FDD02,OUT027,
3969,FDM12,OUT046,
3970,DRF01,OUT010,
3971,FDV36,OUT046,
3972,DRI59,OUT013,
3973,FDV03,OUT018,
3974,FDO39,OUT017,
3975,NCB07,OUT018,
3976,FDH38,OUT027,
3977,FDZ13,OUT035,
3978,NCZ30,OUT046,
3979,NCA06,OUT035,
3980,FDB04,OUT049,
3981,FDN50,OUT013,
3982,NCG06,OUT049,
3983,NCY17,OUT018,
3984,FDC23,OUT046,
3985,FDK33,OUT049,
3986,FDR03,OUT049,
3987,FDZ07,OUT045,
3988,FDO38,OUT013,
3989,FDS59,OUT046,
3990,DRM11,OUT019,
3991,FDX52,OUT027,
3992,DRJ35,OUT018,
3993,NCP53,OUT046,
3994,FDW15,OUT019,
3995,DRI47,OUT045,
3996,DRZ11,OUT035,
3997,FDS02,OUT013,
3998,DRD49,OUT018,
3999,FDW38,OUT049,
4000,FDR21,OUT019,
4001,FDE40,OUT013,
4002,FDI02,OUT045,
4003,FDQ04,OUT045,
4004,FDY14,OUT017,
4005,NCT54,OUT046,
4006,DRD25,OUT017,
4007,DRE01,OUT045,
4008,FDJ12,OUT010,
4009,NCZ05,OUT049,
4010,DRB25,OUT019,
4011,NCC31,OUT045,
4012,FDM16,OUT045,
4013,DRG11,OUT049,
4014,FDV24,OUT027,
4015,FDV43,OUT046,
4016,FDG05,OUT018,
4017,FDV23,OUT010,
4018,FDI58,OUT018,
4019,FDQ11,OUT017,
4020,FDC05,OUT027,
4021,FDF40,OUT013,
4022,FDU02,OUT018,
4023,FDT32,OUT013,
4024,NCF06,OUT017,
4025,FDT46,OUT013,
4026,FDR58,OUT010,
4027,FDY04,OUT046,
4028,FDT58,OUT045,
4029,FDE46,OUT049,
4030,DRH11,OUT017,
4031,DRI51,OUT046,
4032,FDC35,OUT017,
4033,FDP45,OUT035,
4034,FDC45,OUT017,
4035,FDU01,OUT045,
4036,FDJ53,OUT010,
4037,FDJ46,OUT017,
4038,FDX07,OUT013,
4039,NCI30,OUT049,
4040,FDE47,OUT027,
4041,FDV48,OUT045,
4042,FDN16,OUT019,
4043,FDM52,OUT013,
4044,FDA32,OUT027,
4045,FDH05,OUT017,
4046,FDW25,OUT010,
4047,FDQ09,OUT046,
4048,NCM17,OUT010,
4049,DRM59,OUT046,
4050,FDV47,OUT027,
4051,DRE15,OUT035,
4052,FDS25,OUT010,
4053,NCZ05,OUT018,
4054,NCV05,OUT019,
4055,DRM37,OUT046,
4056,FDV58,OUT027,
4057,FDN22,OUT027,
4058,NCO06,OUT049,
4059,FDT56,OUT019,
4060,FDM02,OUT013,
4061,FDA09,OUT046,
4062,NCC06,OUT035,
4063,NCL54,OUT049,
4064,NCB55,OUT017,
4065,FDB12,OUT017,
4066,NCA54,OUT049,
4067,NCS38,OUT049,
4068,FDC02,OUT049,
4069,FDK44,OUT019,
4070,FDE16,OUT035,
4071,NCS05,OUT035,
4072,FDZ59,OUT045,
4073,FDI20,OUT017,
4074,FDQ14,OUT046,
4075,FDF53,OUT017,
4076,FDW25,OUT017,
4077,NCQ43,OUT010,
4078,FDX52,OUT013,
4079,FDE28,OUT045,
4080,FDN15,OUT017,
4081,FDO28,OUT017,
4082,FDQ33,OUT045,
4083,FDM22,OUT010,
4084,FDJ03,OUT017,
4085,FDI16,OUT045,
4086,FDI09,OUT027,
4087,FDX55,OUT013,
4088,FDS23,OUT027,
4089,DRC12,OUT045,
4090,FDH41,OUT049,
4091,FDN01,OUT013,
4092,FDV55,OUT045,
4093,NCJ19,OUT013,
4094,NCY29,OUT010,
4095,FDP03,OUT018,
4096,FDZ52,OUT045,
4097,FDH31,OUT010,
4098,FDQ19,OUT018,
4099,FDS15,OUT035,
4100,FDN32,OUT017,
4101,FDH32,OUT049,
4102,FDF33,OUT017,
4103,FDJ22,OUT046,
4104,FDG56,OUT010,
4105,FDC05,OUT046,
4106,FDK09,OUT013,
4107,NCV29,OUT045,
4108,NCC43,OUT019,
4109,NCA42,OUT049,
4110,FDC10,OUT046,
4111,FDC16,OUT013,
4112,NCL17,OUT013,
4113,FDA51,OUT035,
4114,FDW01,OUT017,
4115,NCF30,OUT045,
4116,FDN49,OUT013,
4117,FDY20,OUT045,
4118,FDC15,OUT045,
4119,FDY24,OUT046,
4120,NCG43,OUT017,
4121,FDA48,OUT013,
4122,NCF55,OUT017,
4123,FDL38,OUT049,
4124,NCQ29,OUT018,
4125,FDC34,OUT017,
4126,FDP36,OUT027,
4127,FDN50,OUT010,
4128,FDO23,OUT049,
4129,FDT56,OUT013,
4130,FDT13,OUT027,
4131,FDZ03,OUT013,
4132,FDQ03,OUT010,
4133,FDU44,OUT045,
4134,FDD03,OUT049,
4135,NCH30,OUT013,
4136,FDS60,OUT010,
4137,FDG08,OUT046,
4138,FDX38,OUT017,
4139,FDD22,OUT017,
4140,FDW51,OUT013,
4141,FDL09,OUT017,
4142,FDZ60,OUT045,
4143,NCH07,OUT046,
4144,NCQ41,OUT049,
4145,FDW04,OUT049,
4146,FDI08,OUT027,
4147,FDR19,OUT019,
4148,FDV13,OUT046,
4149,FDB52,OUT017,
4150,FDZ48,OUT027,
4151,NCO14,OUT049,
4152,FDZ50,OUT013,
4153,FDN27,OUT019,
4154,FDQ60,OUT013,
4155,FDR49,OUT017,
4156,DRJ35,OUT027,
4157,DRI49,OUT017,
4158,FDB47,OUT017,
4159,FDP37,OUT010,
4160,FDR26,OUT049,
4161,FDY31,OUT019,
4162,FDC11,OUT045,
4163,DRP47,OUT035,
4164,NCY54,OUT018,
4165,FDR27,OUT046,
4166,FDQ21,OUT019,
4167,NCQ29,OUT035,
4168,FDJ02,OUT046,
4169,FDE21,OUT018,
4170,FDM39,OUT046,
4171,FDZ01,OUT017,
4172,NCB19,OUT018,
4173,FDU03,OUT046,
4174,FDP27,OUT049,
4175,DRF01,OUT045,
4176,FDM03,OUT049,
4177,FDV01,OUT046,
